primary_sta,secondary_sta,orbitNumber_primary,orbitDirection_primary,ascendingNodeDate_primary,startTimeFromAscendingNode_primary,completionTimeFromAscendingNode_primary,dataTakeID_primary,primaryImageSelectionInformation_secondary,normalBaseline_secondary,averageRangeCoregistrationShift_secondary,averageAzimuthCoregistrationShift_secondary,orbitNumber_secondary,orbitDirection_secondary,ascendingNodeDate_secondary,startTimeFromAscendingNode_secondary,completionTimeFromAscendingNode_secondary,dataTakeID_secondary,centerLat_secondary,centerLon_secondary,mean(|coh|),min(|coh|),max(|coh|),median(|coh|),frame,phaseCorrectionMode,date_primary,date_secondary
BIO_S1_STA__1S_20250610T102147_20250610T102205_C_G___M___C___T____F284_01_DGQP1C,BIO_S1_STA__1S_20250613T102147_20250613T102205_C_G___M___C___T____F284_01_DGQP07,617,ASCENDING,2025-06-10T08:52:06.885Z,5381096,5398602,5059833,Geometry,-2.764853711683707,45.29553383357206,-503.0189614998026,661,ASCENDING,2025-06-10T08:52:06.885Z,5381096,5398602,5420281,-30.965035,-63.58316,0.8583768946073232,0.00038757876073672293,0.9999999999999999,0.8976005781041397,284,None,20250610T102147,20250613T102147
BIO_S1_STA__1S_20250610T102147_20250610T102205_C_G___M___C___T____F284_01_DGQP1C,BIO_S1_STA__1S_20250616T102146_20250616T102204_C_G___M___C___T____F284_01_DGQP0F,617,ASCENDING,2025-06-10T08:52:06.885Z,5381096,5398602,5059833,Geometry,-501.7578168799064,241.82193238957953,-518.5290670157433,705,ASCENDING,2025-06-10T08:52:06.885Z,5381096,5398602,5780729,-30.965035,-63.58316,0.7324257045312198,0.0006423509083232069,0.9999999999999999,0.7675825464350245,284,None,20250610T102147,20250616T102146
BIO_S1_STA__1S_20250610T102147_20250610T102205_C_G___M___C___T____F284_01_DGQP1C,BIO_S1_STA__1S_20250619T102148_20250619T102205_C_G___M___C___T____F284_01_DGQP0O,617,ASCENDING,2025-06-10T08:52:06.885Z,5381096,5398602,5059833,Geometry,-50.30326859179084,42.36518862295499,24.989086977404085,749,ASCENDING,2025-06-10T08:52:06.885Z,5381096,5398602,6141177,-30.965035,-63.58316,0.7385600959432324,0.00019019224151622653,0.9999999999999999,0.79395617007352,284,None,20250610T102147,20250619T102148
BIO_S1_STA__1S_20250610T102357_20250610T102418_C_G___M___C___T____F291_01_DGR00D,BIO_S1_STA__1S_20250607T102357_20250607T102418_C_G___M___C___T____F291_01_DGR004,617,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,5059833,Geometry,71.25422787875605,-17.052848030580073,10.585936592318967,573,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,4699385,-23.040069,-65.424965,0.8170896850407466,0.00023233377310070318,0.9999999999999999,0.8672773130739497,291,None,20250610T102357,20250607T102357
BIO_S1_STA__1S_20250610T102357_20250610T102418_C_G___M___C___T____F291_01_DGR00D,BIO_S1_STA__1S_20250613T102357_20250613T102418_C_G___M___C___T____F291_01_DGR00L,617,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,5059833,Geometry,1.1785163176916775,46.058252028392545,-1.8635927279058655,661,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,5420281,-23.040069,-65.424965,0.9262157683475448,0.0012299126194356758,0.9999999999999999,0.951522687947745,291,None,20250610T102357,20250613T102357
BIO_S1_STA__1S_20250610T102357_20250610T102418_C_G___M___C___T____F291_01_DGR00D,BIO_S1_STA__1S_20250616T102356_20250616T102417_C_G___M___C___T____F291_01_DGR00V,617,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,5059833,Geometry,-516.2106207602595,261.4184981860776,88.96971900050721,705,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,5780729,-23.040069,-65.424965,0.7039935708856241,0.00017748255854715348,0.9999999999999999,0.7736215671858941,291,None,20250610T102357,20250616T102356
BIO_S1_STA__1S_20250610T102357_20250610T102418_C_G___M___C___T____F291_01_DGR00D,BIO_S1_STA__1S_20250622T102359_20250622T102420_C_G___M___C___T____F291_01_DGQZZI,617,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,5059833,Geometry,751.0808416035522,-297.79426609900486,-122.05280168833774,793,ASCENDING,2025-06-10T08:52:06.885Z,5510516,5531312,6501625,-23.040069,-65.424965,0.6447580112074393,0.0002466211363827535,0.9999999999999999,0.7048988347860952,291,None,20250610T102357,20250622T102359
BIO_S1_STA__1S_20250610T102416_20250610T102437_C_G___M___C___T____F292_01_DGQN1C,BIO_S1_STA__1S_20250607T102417_20250607T102437_C_G___M___C___T____F292_01_DGQN1L,617,ASCENDING,2025-06-10T08:52:06.885Z,5530009,5550804,5059833,Geometry,73.55399594194425,-18.691819556282113,-10.04772544387905,573,ASCENDING,2025-06-10T08:52:06.885Z,5530009,5550804,4699385,-21.860255,-65.692375,0.908431951413153,0.0014703176288943412,0.9999999999999999,0.9385427200669144,292,None,20250610T102416,20250607T102417
BIO_S1_STA__1S_20250610T102416_20250610T102437_C_G___M___C___T____F292_01_DGQN1C,BIO_S1_STA__1S_20250619T102417_20250619T102437_C_G___M___C___T____F292_01_DGQN13,617,ASCENDING,2025-06-10T08:52:06.885Z,5530009,5550804,5059833,Geometry,-22.878652956359883,31.884641260590058,5.961711020683807,749,ASCENDING,2025-06-10T08:52:06.885Z,5530009,5550804,6141177,-21.860255,-65.692375,0.9437716284777414,0.00419266425426094,0.9999999999999999,0.9623507765669703,292,None,20250610T102416,20250619T102417
BIO_S1_STA__1S_20250613T102745_20250613T102806_C_G___M___C___T____F303_01_DGR7W0,BIO_S1_STA__1S_20250607T102746_20250607T102806_C_G___M___C___T____F303_01_DGR7WQ,661,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,5420281,Geometry,87.83513977997238,-73.11622450609566,-46.284437440510914,573,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,4699385,-9.151713,-68.294398,0.9085293712909194,0.0017511948462815123,0.9999999999999999,0.9207744554143268,303,None,20250613T102745,20250607T102746
BIO_S1_STA__1S_20250613T102745_20250613T102806_C_G___M___C___T____F303_01_DGR7W0,BIO_S1_STA__1S_20250610T102745_20250610T102806_C_G___M___C___T____F303_01_DGR7WZ,661,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,5420281,Geometry,-8.314846574458173,-43.856590486759394,44.98870165460649,617,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,5059833,-9.151713,-68.294398,0.9015220240213002,0.0008817885600127384,0.9999999999999999,0.912127616498031,303,None,20250613T102745,20250610T102745
BIO_S1_STA__1S_20250613T102745_20250613T102806_C_G___M___C___T____F303_01_DGR7W0,BIO_S1_STA__1S_20250616T102744_20250616T102805_C_G___M___C___T____F303_01_DGR7WI,661,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,5420281,Geometry,-525.7120296706395,207.86879504617318,93.35806061153316,705,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,5780729,-9.151713,-68.294398,0.814839525768261,0.00019531716812653776,0.9999999999999999,0.8253478160327702,303,None,20250613T102745,20250616T102744
BIO_S1_STA__1S_20250613T102745_20250613T102806_C_G___M___C___T____F303_01_DGR7W0,BIO_S1_STA__1S_20250619T102746_20250619T102806_C_G___M___C___T____F303_01_DGR7W9,661,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,5420281,Geometry,8.671903729396702,-21.046748175406766,-42.40960260350051,749,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,6141177,-9.151713,-68.294398,0.9321768515948686,0.0027013741719350576,0.9999999999999999,0.9423319780321981,303,None,20250613T102745,20250619T102746
BIO_S1_STA__1S_20250613T102745_20250613T102806_C_G___M___C___T____F303_01_DGR7W0,BIO_S1_STA__1S_20250622T102747_20250622T102808_C_G___M___C___T____F303_01_DGR7VR,661,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,5420281,Geometry,811.7842332060857,-355.2235647530358,-209.2616103249857,793,ASCENDING,2025-06-13T08:52:06.786Z,5739043,5759828,6501625,-9.151713,-68.294398,0.6232706429857662,0.0005939453104260073,0.9999999999999999,0.6310959312050096,303,None,20250613T102745,20250622T102747
BIO_S1_STA__1S_20250613T103017_20250613T103038_C_G___M___C___T____F001_01_DGQS0Z,BIO_S1_STA__1S_20250607T103018_20250607T103038_C_G___M___C___T____F001_01_DGQS26,661,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,5420281,Geometry,96.93402325321036,-79.0821330572841,26.815223746890123,573,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,4699385,0.090483,-70.230439,0.8885608161001576,0.0009841377813714156,0.9999999999999999,0.9160089077164837,1,None,20250613T103017,20250607T103018
BIO_S1_STA__1S_20250613T103017_20250613T103038_C_G___M___C___T____F001_01_DGQS0Z,BIO_S1_STA__1S_20250610T103017_20250610T103038_C_G___M___C___T____F001_01_DGQS1G,661,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,5420281,Geometry,-12.885007524992496,-45.2035021846803,100.33762270604062,617,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,5059833,0.090483,-70.230439,0.8796146634368757,0.00021889856247720436,0.9999999999999999,0.9099201188015085,1,None,20250613T103017,20250610T103017
BIO_S1_STA__1S_20250613T103017_20250613T103038_C_G___M___C___T____F001_01_DGQS0Z,BIO_S1_STA__1S_20250616T103016_20250616T103037_C_G___M___C___T____F001_01_DGQS2F,661,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,5420281,Geometry,-514.4643471488555,204.39204987341893,212.1476282648057,705,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,5780729,0.090483,-70.230439,0.7413615751003889,0.0005732507726400684,0.9999999999999999,0.7602533399095643,1,None,20250613T103017,20250616T103016
BIO_S1_STA__1S_20250613T103017_20250613T103038_C_G___M___C___T____F001_01_DGQS0Z,BIO_S1_STA__1S_20250622T103019_20250622T103040_C_G___M___C___T____F001_01_DGQS2X,661,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,5420281,Geometry,827.2696628170798,-362.8883040715639,-93.73759276512936,793,ASCENDING,2025-06-13T08:52:06.786Z,5891007,5911785,6501625,0.090483,-70.230439,0.6104114966659377,0.00015410643339565787,0.9999999999999999,0.6266417802564366,1,None,20250613T103017,20250622T103019
BIO_S1_STA__1S_20250619T103037_20250619T103057_C_G___M___C___T____F002_01_DGR5TU,BIO_S1_STA__1S_20250607T103037_20250607T103057_C_G___M___C___T____F002_01_DGR5UC,749,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,6141177,Geometry,61.40453114401946,-49.07590646685361,34.49962968673913,573,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,4699385,1.244858,-70.475948,0.8166435806765848,0.00041226554927284025,0.9999999999999999,0.8526583413384266,2,None,20250619T103037,20250607T103037
BIO_S1_STA__1S_20250619T103037_20250619T103057_C_G___M___C___T____F002_01_DGR5TU,BIO_S1_STA__1S_20250613T103036_20250613T103057_C_G___M___C___T____F002_01_DGR5TK,749,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,6141177,Geometry,-36.51473429288963,29.886634950484495,67.32971298292077,661,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,5420281,1.244858,-70.475948,0.8320844270587456,0.0005902554942481559,0.9999999999999999,0.8706312117669249,2,None,20250619T103037,20250613T103036
BIO_S1_STA__1S_20250619T103037_20250619T103057_C_G___M___C___T____F002_01_DGR5TU,BIO_S1_STA__1S_20250616T103035_20250616T103056_C_G___M___C___T____F002_01_DGR5U3,749,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,6141177,Geometry,-548.646976794427,234.76217503263996,161.89130656560252,705,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,5780729,1.244858,-70.475948,0.725310727082702,0.0001446753044350621,0.9999999999999999,0.7552970787268737,2,None,20250619T103037,20250616T103035
BIO_S1_STA__1S_20250619T103037_20250619T103057_C_G___M___C___T____F002_01_DGR5TU,BIO_S1_STA__1S_20250622T103038_20250622T103059_C_G___M___C___T____F002_01_DGR5SK,749,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,6141177,Geometry,791.2464376520256,-332.5154935937679,-96.4194729823529,793,ASCENDING,2025-06-19T08:52:06.963Z,5910049,5930826,6501625,1.244858,-70.475948,0.6327245149348479,0.0003678661938625194,0.9999999999999999,0.6519317500535303,2,None,20250619T103037,20250622T103038
BIO_S1_STA__1S_20250613T103055_20250613T103116_C_G___M___C___T____F003_01_DGR503,BIO_S1_STA__1S_20250607T103056_20250607T103116_C_G___M___C___T____F003_01_DGR50C,661,ASCENDING,2025-06-13T08:52:06.786Z,5928959,5949735,5420281,Geometry,98.86605732309842,-79.03406485061178,43.261789752351504,573,ASCENDING,2025-06-13T08:52:06.786Z,5928959,5949735,4699385,2.398838,-70.722125,0.7815485033258016,0.00023135767626696884,0.9999999999999999,0.8349304077593773,3,None,20250613T103055,20250607T103056
BIO_S1_STA__1S_20250613T103055_20250613T103116_C_G___M___C___T____F003_01_DGR503,BIO_S1_STA__1S_20250610T103055_20250610T103116_C_G___M___C___T____F003_01_DGR50T,661,ASCENDING,2025-06-13T08:52:06.786Z,5928959,5949735,5420281,Geometry,-13.957051004153847,-43.33590033416752,0.917261839558989,617,ASCENDING,2025-06-13T08:52:06.786Z,5928959,5949735,5059833,2.398838,-70.722125,0.8237277721283351,0.00032858907302648553,0.9999999999999999,0.8933076907427961,3,None,20250613T103055,20250610T103055
BIO_S1_STA__1S_20250613T103055_20250613T103116_C_G___M___C___T____F003_01_DGR503,BIO_S1_STA__1S_20250622T103057_20250622T103118_C_G___M___C___T____F003_01_DGR51B,661,ASCENDING,2025-06-13T08:52:06.786Z,5928959,5949735,5420281,Geometry,827.9316180058311,-361.9335412917192,-195.33792787635628,793,ASCENDING,2025-06-13T08:52:06.786Z,5928959,5949735,6501625,2.398838,-70.722125,0.5665673650311644,0.00020905352960428909,0.9999999999999999,0.5859888951138958,3,None,20250613T103055,20250622T103057
BIO_S1_STA__1S_20250619T103133_20250619T103154_C_G___M___C___T____F005_01_DGQMOF,BIO_S1_STA__1S_20250607T103134_20250607T103154_C_G___M___C___T____F005_01_DGQMNL,749,ASCENDING,2025-06-19T08:52:06.963Z,5966952,5987726,6141177,Geometry,54.88974995032441,-49.57817379681533,6.192307844472378,573,ASCENDING,2025-06-19T08:52:06.963Z,5966952,5987726,4699385,4.706094,-71.216843,0.6684362171519079,6.758020135682798e-05,0.9999999999999999,0.7057749409214146,5,None,20250619T103133,20250607T103134
BIO_S1_STA__1S_20250619T103133_20250619T103154_C_G___M___C___T____F005_01_DGQMOF,BIO_S1_STA__1S_20250616T103132_20250616T103153_C_G___M___C___T____F005_01_DGQMOO,749,ASCENDING,2025-06-19T08:52:06.963Z,5966952,5987726,6141177,Geometry,-549.7139769357965,236.2602788823234,157.18031166959776,705,ASCENDING,2025-06-19T08:52:06.963Z,5966952,5987726,5780729,4.706094,-71.216843,0.777229855473219,0.00039385913609025683,0.9999999999999999,0.8248536159739894,5,None,20250619T103133,20250616T103132
BIO_S1_STA__1S_20250619T103133_20250619T103154_C_G___M___C___T____F005_01_DGQMOF,BIO_S1_STA__1S_20250622T103135_20250622T103156_C_G___M___C___T____F005_01_DGQMOX,749,ASCENDING,2025-06-19T08:52:06.963Z,5966952,5987726,6141177,Geometry,781.5355951437637,-329.19046491128177,-148.77626911791816,793,ASCENDING,2025-06-19T08:52:06.963Z,5966952,5987726,6501625,4.706094,-71.216843,0.7073039887620549,0.00032283603199648745,0.9999999999999999,0.7479938280473541,5,None,20250619T103133,20250622T103135
BIO_S1_STA__1S_20250613T160728_20250613T160752_C_G___M___C___T____F136_01_DGX4J3,BIO_S1_STA__1S_20250607T160728_20250607T160753_C_G___M___C___T____F136_01_DGX4JQ,665,DESCENDING,2025-06-13T15:24:50.532Z,2557662,2582139,5450224,Geometry,-71.76565349754023,146.6673033539997,-2119.648663740216,577,DESCENDING,2025-06-13T15:24:50.532Z,2557662,2582139,4729328,22.013222,34.170457,0.880384050463276,5.1714879338720796e-05,0.9999999999999999,0.9999999999999999,136,None,20250613T160728,20250607T160728
BIO_S1_STA__1S_20250613T160728_20250613T160752_C_G___M___C___T____F136_01_DGX4J3,BIO_S1_STA__1S_20250622T160730_20250622T160754_C_G___M___C___T____F136_01_DGX4K8,665,DESCENDING,2025-06-13T15:24:50.532Z,2557662,2582139,5450224,Geometry,-783.9813366921167,429.6644269668038,-174.55247902721436,797,DESCENDING,2025-06-13T15:24:50.532Z,2557662,2582139,6531568,22.013222,34.170457,0.8846685349933684,0.00014441750792935934,0.9999999999999999,0.9999999999999999,136,None,20250613T160728,20250622T160730
BIO_S1_STA__1S_20250613T160750_20250613T160811_C_G___M___C___T____F137_01_DGWX05,BIO_S1_STA__1S_20250607T160750_20250607T160811_C_G___M___C___T____F137_01_DGWX0P,665,DESCENDING,2025-06-13T15:24:50.532Z,2580041,2600804,5450224,Geometry,-73.70118322392209,126.68803064926341,-3764.090055551802,577,DESCENDING,2025-06-13T15:24:50.532Z,2580041,2600804,4729328,20.769874,33.856274,0.33432898053292265,5.6919701452022716e-05,0.9999999999999999,0.27441019230133523,137,None,20250613T160750,20250607T160750
BIO_S1_STA__1S_20250613T160750_20250613T160811_C_G___M___C___T____F137_01_DGWX05,BIO_S1_STA__1S_20250610T160750_20250610T160811_C_G___M___C___T____F137_01_DGWWZX,665,DESCENDING,2025-06-13T15:24:50.532Z,2580041,2600804,5450224,Geometry,20.110883099309532,28.180018556053092,-461.8475016699388,621,DESCENDING,2025-06-13T15:24:50.532Z,2580041,2600804,5089776,20.769874,33.856274,0.4195178404233811,2.6102542742629883e-05,0.9999999999999999,0.33787186153764004,137,None,20250613T160750,20250610T160750
BIO_S1_STA__1S_20250613T160750_20250613T160811_C_G___M___C___T____F137_01_DGWX05,BIO_S1_STA__1S_20250619T160751_20250619T160811_C_G___M___C___T____F137_01_DGWX15,665,DESCENDING,2025-06-13T15:24:50.532Z,2580041,2600804,5450224,Geometry,-19.213740306703805,137.22627691083287,-633.9477147102637,753,DESCENDING,2025-06-13T15:24:50.532Z,2580041,2600804,6171120,20.769874,33.856274,0.3954992529254716,5.27786973502289e-05,0.9999999999999999,0.3324058626982305,137,None,20250613T160750,20250619T160751
BIO_S1_STA__1S_20250613T160828_20250613T160849_C_G___M___C___T____F139_01_DGWWLO,BIO_S1_STA__1S_20250607T160829_20250607T160850_C_G___M___C___T____F139_01_DGWWLF,665,DESCENDING,2025-06-13T15:24:50.532Z,2618400,2639163,5450224,Geometry,-77.23810125356127,121.54943497307087,-439.07596104062145,577,DESCENDING,2025-06-13T15:24:50.532Z,2618400,2639163,4729328,18.443831,33.284254,0.26287771672468235,1.7994676318458173e-06,0.9999999999999999,0.21348264207628542,139,None,20250613T160828,20250607T160829
BIO_S1_STA__1S_20250613T160847_20250613T160908_C_G___M___C___T____F140_01_DGX1HD,BIO_S1_STA__1S_20250607T160848_20250607T160909_C_G___M___C___T____F140_01_DGX1GI,665,DESCENDING,2025-06-13T15:24:50.532Z,2637393,2658158,5450224,Geometry,-78.94166290993219,130.75375483368245,-2247.7591344558396,577,DESCENDING,2025-06-13T15:24:50.532Z,2637393,2658158,4729328,17.291421,33.006715,0.3390586884781887,4.557681752912746e-05,0.9999999999999999,0.27759953037291757,140,None,20250613T160847,20250607T160848
BIO_S1_STA__1S_20250607T161624_20250607T161644_C_G___M___C___T____F164_01_DGWOUF,BIO_S1_STA__1S_20250613T161623_20250613T161644_C_G___M___C___T____F164_01_DGWOV3,577,DESCENDING,2025-06-07T15:24:50.900Z,3093299,3114085,4729849,Geometry,108.13306435773099,-86.7346591614808,330.10728489002344,665,DESCENDING,2025-06-07T15:24:50.900Z,3093299,3114085,5450745,-10.42845,26.982777,0.6831736026089571,0.00023367698160678104,0.9999999999999999,0.7282600521697192,164,None,20250607T161624,20250613T161623
BIO_S1_STA__1S_20250607T162225_20250607T162246_C_G___M___C___T____F183_01_DGWSZL,BIO_S1_STA__1S_20250610T162224_20250610T162245_C_G___M___C___T____F183_01_DGWT0J,577,DESCENDING,2025-06-07T15:24:50.900Z,3454395,3475199,4730199,Geometry,151.05009158934052,-91.77691910789908,-275.3022963909493,621,DESCENDING,2025-06-07T15:24:50.900Z,3454395,3475199,5090647,-32.334713,22.250639,0.8587497616538895,0.000857243536727709,0.9999999999999999,0.874436843567977,183,None,20250607T162225,20250610T162224
BIO_S1_STA__1S_20250607T162244_20250607T162306_C_G___M___C___T____F184_01_DGX98Y,BIO_S1_STA__1S_20250610T162244_20250610T162306_C_G___M___C___T____F184_01_DGX997,577,DESCENDING,2025-06-07T15:24:50.900Z,3473589,3496031,4730199,Geometry,150.8075731818135,-92.75009070747058,355.55218738579185,621,DESCENDING,2025-06-07T15:24:50.900Z,3473589,3496031,5090647,-33.542192,21.951734,0.7750804536225184,0.00013408758941078485,0.9999999999999999,0.8065682888183809,184,None,20250607T162244,20250610T162244
BIO_S1_STA__1S_20250607T162244_20250607T162306_C_G___M___C___T____F184_01_DGX98Y,BIO_S1_STA__1S_20250622T162246_20250622T162308_C_G___M___C___T____F184_01_DGX9A1,577,DESCENDING,2025-06-07T15:24:50.900Z,3473589,3496031,4730199,Geometry,-641.8341431991381,242.28112949931003,-66.67610214893033,797,DESCENDING,2025-06-07T15:24:50.900Z,3473589,3496031,6532439,-33.542192,21.951734,0.6716861408411865,8.632675529547895e-05,0.9999999999999999,0.7130475848585528,184,None,20250607T162244,20250622T162246
BIO_S1_STA__1S_20250619T174524_20250619T174545_C_G___M___C___T____F135_01_DGX5M4,BIO_S1_STA__1S_20250607T174524_20250607T174545_C_G___M___C___T____F135_01_DGX5ML,754,DESCENDING,2025-06-19T17:03:01.872Z,2542705,2563466,6179227,Geometry,-41.60808482590407,-43.85911111516619,-63.26575156062947,578,DESCENDING,2025-06-19T17:03:01.872Z,2542705,2563466,4737435,23.035209,9.88847,0.5359978706556654,4.191842289026022e-05,0.9999999999999999,0.5163988522133445,135,None,20250619T174524,20250607T174524
BIO_S1_STA__1S_20250619T174524_20250619T174545_C_G___M___C___T____F135_01_DGX5M4,BIO_S1_STA__1S_20250613T174524_20250613T174544_C_G___M___C___T____F135_01_DGX5MD,754,DESCENDING,2025-06-19T17:03:01.872Z,2542705,2563466,6179227,Geometry,38.68551894867556,-132.0084010920776,-544.1540378927177,666,DESCENDING,2025-06-19T17:03:01.872Z,2542705,2563466,5458331,23.035209,9.88847,0.5130505268073281,3.226979114387359e-05,0.9999999999999999,0.487086008861529,135,None,20250619T174524,20250613T174524
